velocity,acceleration,distance_re,velocity_re,ttc,ttc_lanechange,lanechange_using
31.899828442465523,0.0,99.6375513387086,5.5500000064851385,17.952679584772458,28.974417809608564,1.0
31.599828442465522,-3.000000000000007,99.08255133830096,5.5500000064851385,17.852679764995713,28.464220226601103,0.0
31.29982844246552,-3.000000000000007,98.52755133789591,5.5500000064851385,17.752679945219437,28.637140643910186,1.0
30.99982844246552,-3.000000000000007,97.9725513374935,5.5500000064851385,17.652680125443634,24.428494239234283,1.0
31.19982844246552,1.999999999999993,97.43264510491055,5.399062328249162,18.046182599762744,15.09607645807721,1.0
30.89982844246552,-3.000000000000007,96.88273887233474,5.499062328249163,17.618015019486208,12.381830976391193,0.0
31.09982844246552,1.999999999999993,96.32773887194038,5.5500000064851385,17.35631805336968,32.07585458163198,0.0
31.299828442465518,1.999999999999993,95.77273887154884,5.5500000064851385,17.256318233595838,25.570881049952508,0.0
30.999828442465517,-3.000000000000007,95.21773887116014,5.5500000064851385,17.156318413822504,11.288291139423183,0.0
31.199828442465517,1.999999999999993,94.66273887077435,5.5500000064851385,17.0563185940497,27.935454398297694,0.0
30.899828442465516,-3.000000000000007,94.1077388703915,5.5500000064851385,16.95631877427742,17.242823674648143,0.0
31.099828442465515,1.999999999999993,93.55273887001167,5.5500000064851385,16.85631895450569,7.552245398058967,0.0
31.299828442465515,1.999999999999993,92.99773886963465,5.5500000064851385,16.75631913473446,33.97417861829725,0.0
30.999828442465514,-3.000000000000007,92.44273886926119,5.5500000064851385,16.656319314963877,25.515087744611094,0.0
31.199828442465513,1.999999999999993,91.88773886889089,5.5500000064851385,16.55631949519386,21.634785672402305,0.0
30.899828442465513,-3.000000000000007,91.33273886852335,5.5500000064851385,16.45631967542434,,1.0
31.099828442465512,1.999999999999993,90.7777388681593,5.5500000064851385,16.35631985565545,,1.0
31.29982844246551,1.999999999999993,90.22273886779837,5.5500000064851385,16.25632003588712,,0.0
30.99982844246551,-3.000000000000007,89.66773886744126,5.5500000064851385,16.156320216119482,,0.0
31.09982844246551,0.9999999999999787,89.11273886708761,5.5500000064851385,16.05632039635247,,1.0
31.19982844246551,1.0000000000000142,88.557738866737,5.5500000064851385,15.956320576585998,,1.0
31.29982844246551,1.0000000000000142,88.0027388663902,5.5500000064851385,15.856320756820217,,0.0
31.399828442465513,1.0000000000000142,87.44773886604679,5.5500000064851385,15.756320937055046,,0.0
31.499828442465514,1.0000000000000142,86.89273886570756,5.5500000064851385,15.656321117290627,,1.0
31.599828442465515,1.0000000000000142,86.33773886537207,5.5500000064851385,15.556321297526884,,0.0
