velocity,acceleration,distance_re,velocity_re,ttc,ttc_lanechange,lanechange_using
32.09982844246552,1.999999999999993,99.79695092681729,5.5500000064851385,17.98140017949615,14.00177929198055,1.0
32.299828442465525,2.0000000000000284,99.2419509264089,5.5500000064851385,17.881400359719272,-4.999107297680016,0.0
32.49982844246553,2.0000000000000284,98.6869509260031,5.5500000064851385,17.781400539942858,15.00398120472564,0.0
32.69982844246553,2.0000000000000284,98.13195092559994,5.5500000064851385,17.68140072016692,23.88030048750238,1.0
32.899828442465534,2.0000000000000284,97.57695092519941,5.5500000064851385,17.581400900391458,5.414018304899755,1.0
33.09982844246554,2.0000000000000284,97.02195092480162,5.5500000064851385,17.48140108061649,13.051765891554048,1.0
33.29982844246554,2.0000000000000284,96.46695092440655,5.5500000064851385,17.381401260842008,16.99668436734996,0.0
33.33,0.3017155753445877,95.91195092401429,5.5500000064851385,17.281401441068038,16.767595137429495,0.0
33.33,0.0,95.35695092362488,5.5500000064851385,17.181401621294576,12.30089078659984,1.0
33.33,0.0,94.80195092323835,5.5500000064851385,17.081401801521636,5.453592061116329,0.0
33.33,0.0,94.24695092285477,5.5500000064851385,16.981401981749226,65.4235915192881,1.0
33.33,0.0,93.69195092247416,5.5500000064851385,16.881402161977356,10.575824972437509,0.0
33.33,0.0,93.1369509220966,5.5500000064851385,16.78140234220603,6.869480923411337,1.0
33.33,0.0,92.58195092172214,5.5500000064851385,16.681402522435263,12.59675565749992,1.0
33.33,0.0,92.02695092135082,5.5500000064851385,16.581402702665063,8.729769798884636,0.0
33.33,0.0,91.47195092098269,5.5500000064851385,16.48140288289544,119.58843122016603,0.0
33.33,0.0,90.91695092061782,5.5500000064851385,16.381403063126402,12.582113863521837,0.0
33.33,0.0,90.36195092025626,5.5500000064851385,16.28140324335796,19.81660077695551,0.0
33.33,0.0,89.80695091989809,5.5500000064851385,16.18140342359013,11.343094515880773,0.0
33.33,0.0,89.25195091954333,5.5500000064851385,16.081403603822913,15.09607645807721,0.0
