velocity,acceleration,distance_re,velocity_re,ttc,ttc_lanechange,lanechange_using
32.09982844246552,1.999999999999993,99.8641236347857,6.085870093431453,16.409150706496828,62.71899470999067,1.0
32.299828442465525,2.0000000000000284,99.25558271190016,6.085409231484768,16.31039357130421,1.4333654718686692,1.0
32.49982844246553,2.0000000000000284,98.64708777832453,6.084949338419037,16.21162645335844,-29.867407267431787,1.0
32.69982844246553,2.0000000000000284,98.0386387374926,6.084490411011668,16.11284939024135,10.522127184068204,1.0
32.899828442465534,2.0000000000000284,97.43023549315976,6.084032446054692,16.014062419360695,-247.11521895455036,1.0
33.09982844246554,2.0000000000000284,96.82187794940005,6.083575440354679,15.915265577950894,1.1728781737387362,1.0
33.29982844246554,2.0000000000000284,96.2135660106061,6.0831193907326515,15.816458903074254,18.904589625876554,0.0
33.33,0.3017155753445877,95.60529958148635,6.082664294024006,15.71764243162171,-19.819490021177053,0.0
33.33,0.0,94.99707856706435,6.082210147078431,15.618816200313926,24.15775477149698,1.0
33.33,0.0,94.38890287267793,6.081756946759825,15.519980245702344,-66.32155478167289,1.0
33.33,0.0,93.78077240397617,6.0813046899462115,15.421134604169884,6.433564034713167,1.0
33.33,0.0,93.17268706691978,6.080853373529667,15.322279311932187,11.422478821137794,1.0
33.33,0.0,92.56464676777833,6.080402994416236,15.223414405038323,22.47966714240804,1.0
33.33,0.0,91.95665141312983,6.07995354952585,15.124539919371907,44.87914724584171,1.0
33.33,0.0,91.3487009098583,6.079505035792252,15.025655890651842,1.9738670970031607,1.0
33.33,0.0,90.7407951651539,6.079057450162914,14.926762354433512,-25.60185887669246,0.0
33.33,0.0,90.13293408650954,6.078610789598969,14.82785934610933,7.335301289081443,0.0
33.33,0.0,89.52511758172162,6.078165051075121,14.728946900910039,6.97240250337632,1.0
33.33,0.0,88.91734555888738,6.077720231579583,14.630025053905369,153.72504424729036,1.0
33.33,0.0,88.30961792640393,6.077276328113985,14.531093840005033,1.9328621074518766,1.0
33.33,0.0,87.70193459296677,6.076833337693312,14.432153293959566,10.64760788189324,1.0
33.33,0.0,87.09429546756871,6.076391257345822,14.333203450361273,13.397568916327723,0.0
33.33,0.0,86.48670045949846,6.075950084112968,14.23424434364511,21.151720178441128,1.0
33.33,0.0,85.87914947833916,6.075509815049333,14.135276008089495,-82.16672236493775,1.0
33.33,0.0,85.27164243396723,6.075070447222554,14.036298477817244,22.82326271026965,1.0
33.33,0.0,84.66417923655082,6.074631977713242,13.937311786796378,17.687716539113367,1.0
33.33,0.0,84.05675979654917,6.074194403614914,13.838315968841096,69.50533391191436,1.0
33.33,0.0,83.44938402471048,6.073757722033928,13.739311057612476,-92.64909060856627,0.0
33.33,0.0,82.84205183207146,6.073321930089396,13.640297086619483,-28.953871823256453,0.0
33.33,0.0,82.23476312995516,6.072887024913129,13.541274089219634,-20.41172311435244,0.0
33.33,0.0,81.62751782997034,6.0724530036495565,13.442242098619971,10.47092031196953,0.0
33.33,0.0,81.02031584401033,6.072019863455655,13.343201147877892,19.826224021338128,0.0
33.33,0.0,80.41315708425122,6.071587601500884,13.244151269901895,-217.2038149370057,0.0
33.33,0.0,79.80604146315108,6.0711562149671146,13.145092497452461,10.245185601626758,1.0
33.33,0.0,79.19896889344857,6.070725701048563,13.046024863142863,19.38037302034941,1.0
33.33,0.0,78.59193928816156,6.070296056951715,12.946948399439936,11.482243780636665,0.0
33.33,0.0,77.98495256058621,6.06986727989527,12.847863138664934,116.58555387723224,1.0
33.33,0.0,77.37800862429543,6.069439367110057,12.74876911299429,1.1577069802038857,0.0
33.33,0.0,76.77110739313794,6.069012315838986,12.64966635446043,18.32343296734002,0.0
33.33,0.0,76.16424878123709,6.068586123336967,12.550554894952592,12.997492889490527,0.0
33.33,0.0,75.55743270298936,6.068160786870848,12.451434766217547,243.4921966975785,0.0
33.33,0.0,74.95065907306336,6.067736303719357,12.352305999860398,9.21540812798295,0.0
33.33,0.0,74.34392780639898,6.067312671173028,12.253168627345426,-415.71308753205386,1.0
33.33,0.0,73.73723881820534,6.066889886534135,12.15402267999671,-34.10287435189015,0.0
33.33,0.0,73.13059202396073,6.066467947116635,12.054868188999075,17.232496430980245,0.0
33.33,0.0,72.52398733941044,6.066046850246103,11.955705185398669,-33.50990272451681,0.0
33.33,0.0,71.9174246805662,6.065626593259658,11.856533700103842,7.867263793916479,0.0
33.33,0.0,71.3109039637051,6.065207173505911,11.757353763885897,-49.236887686542595,1.0
33.33,0.0,70.70442510536779,6.0647885883449035,11.6581654073797,23.982783863564006,1.0
33.33,0.0,70.09798802235821,6.064370835148033,11.558968661084608,12.932870594048511,1.0
33.33,0.0,69.49159263174198,6.063953911298004,11.459763555365086,14.075257542681284,1.0
33.33,0.0,68.88523885084511,6.063537814188759,11.36055012045143,9.346620940820678,0.0
33.33,0.0,68.27892659725305,6.063122541225425,11.261328386440507,14.972192662484884,0.0
33.33,0.0,67.67265578880998,6.062708089824238,11.162098383296568,-15.918723253814553,0.0
33.33,0.0,67.09642634358987,5.7622944574125015,11.644026593783762,12.565243837573615,0.0
33.33,0.0,66.51023817998588,5.861881641428511,11.346207376118898,-7.115486978902517,1.0
33.33,0.0,65.91409121661094,5.9614696393215,11.056666331936494,-9.438132143207246,1.0
33.33,0.0,65.30798537233203,6.061058448551581,10.774995518808032,12.239710245557994,1.0
33.33,0.0,64.70192056625919,6.060648066589703,10.675725285169666,-17.86783678071874,1.0
33.33,0.0,64.09589671776395,6.060238490917563,10.576446958210356,-45.76573374152002,0.0
33.33,0.0,63.48991374646817,6.059829719027562,10.477160566988818,23.21800006149769,0.0
