velocity,acceleration,distance_re,velocity_re,ttc,ttc_lanechange,lanechange_using
32.09982844246552,1.999999999999993,99.97695092674,5.5500000064851385,18.01383255344005,13.866695537079996,1.0
32.299828442465525,2.0000000000000284,99.4219509263308,5.5500000064851385,17.913832733663025,18.721155259680764,0.0
32.49982844246553,2.0000000000000284,98.86695092592416,5.5500000064851385,17.81383291388646,25.29995870141259,1.0
32.69982844246553,2.0000000000000284,98.31195092552014,5.5500000064851385,17.713833094110367,15.104943958176474,1.0
32.899828442465534,2.0000000000000284,97.75695092511874,5.5500000064851385,17.61383327433475,16.99668436734996,0.0
33.09982844246554,2.0000000000000284,97.20195092472005,5.5500000064851385,17.513833454559617,21.986920134617844,1.0
33.29982844246554,2.0000000000000284,96.6469509243241,5.5500000064851385,17.41383363478498,16.103614302615156,0.0
33.33,0.3017155753445877,96.09195092393094,5.5500000064851385,17.313833815010845,40.228615882554315,1.0
33.33,0.0,95.53695092354059,5.5500000064851385,17.213833995237216,13.621737337547497,0.0
33.33,0.0,94.98195092315312,5.5500000064851385,17.113834175464106,7.904024931275372,0.0
33.33,0.0,94.42695092276857,5.5500000064851385,17.01383435569152,15.09607645807721,1.0
33.33,0.0,93.871950922387,5.5500000064851385,16.913834535919474,12.381830976391193,0.0
33.33,0.0,93.31695092200844,5.5500000064851385,16.813834716147973,64.27474324564277,0.0
33.33,0.0,92.76195092163297,5.5500000064851385,16.713834896377023,17.649170513381975,0.0
33.33,0.0,92.20695092126063,5.5500000064851385,16.613835076606637,12.262262936550314,0.0
33.33,0.0,91.65195092089145,5.5500000064851385,16.513835256836824,11.384471235750118,0.0
33.33,0.0,91.09695092052553,5.5500000064851385,16.413835437067597,12.700494786163638,0.0
33.33,0.0,90.54195092016289,5.5500000064851385,16.313835617298963,10.65375969400774,0.0
33.33,0.0,89.9869509198036,5.5500000064851385,16.21383579753093,14.151888450678273,0.0
33.33,0.0,89.43195091944773,5.5500000064851385,16.113835977763515,7.461450756957787,0.0
33.33,0.0,88.87695091909534,5.5500000064851385,16.013836157996725,15.887508276169088,0.0
33.33,0.0,88.32195091874647,5.5500000064851385,15.913836338230569,32.35333260761519,1.0
33.33,0.0,87.76695091840119,5.5500000064851385,15.813836518465061,16.924838441875593,0.0
33.33,0.0,87.21195091805959,5.5500000064851385,15.713836698700216,6.6299651630475145,0.0
33.33,0.0,86.6569509177217,5.5500000064851385,15.61383687893604,,1.0
33.33,0.0,86.10195091738763,5.5500000064851385,15.513837059172552,,1.0
33.33,0.0,85.54695091705742,5.5500000064851385,15.413837239409759,,0.0
33.33,0.0,84.99195091673114,5.5500000064851385,15.313837419647674,,0.0
33.33,0.0,84.43695091640888,5.5500000064851385,15.213837599886313,,1.0
33.33,0.0,83.8819509160907,5.5500000064851385,15.113837780125689,,0.0
33.33,0.0,83.32695091577669,5.5500000064851385,15.013837960365816,,0.0
33.33,0.0,82.77195091546693,5.5500000064851385,14.913838140606707,,0.0
33.33,0.0,82.21695091516149,5.5500000064851385,14.813838320848378,,1.0
33.33,0.0,81.66195091486047,5.5500000064851385,14.713838501090844,,1.0
33.33,0.0,81.10695091456394,5.5500000064851385,14.61383868133412,,0.0
33.33,0.0,80.551950914272,5.5500000064851385,14.513838861578222,,0.0
33.33,0.0,79.99695091398472,5.5500000064851385,14.413839041823165,,0.0
33.33,0.0,79.46459003843555,5.323608759002642,14.926799539139596,,1.0
33.33,0.0,78.9095900381577,5.5500000064851385,14.217918516534661,,0.0
33.33,0.0,78.3545900378848,5.5500000064851385,14.117918696782196,,0.0
33.33,0.0,77.79959003761697,5.5500000064851385,14.01791887703064,,1.0
33.33,0.0,77.24459003735429,5.5500000064851385,13.917919057280015,,1.0
33.33,0.0,76.68959003709686,5.5500000064851385,13.817919237530338,,0.0
33.33,0.0,76.13459003684481,5.5500000064851385,13.717919417781628,,0.0
